nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
66,23,46,23.8,60.6,65.7,clay,cotton,dap
56,28,97,26.3,40.6,55.1,loamy,sorghum,dap
84,75,65,27.5,77.0,40.7,saline,wheat,superphosphate
99,37,84,17.1,65.7,32.7,loamy,groundnut,mop
31,61,88,28.8,77.9,43.3,peaty,rice,superphosphate
46,94,78,23.2,85.1,66.1,peaty,maize,dap
72,82,62,19.8,77.2,65.3,sandy,soybean,complex fertilizer
69,95,99,23.8,56.8,51.4,peaty,maize,complex fertilizer
56,62,99,30.5,56.4,42.9,peaty,barley,ammonium sulfate
70,30,94,25.7,89.5,39.1,loamy,millet,urea
18,5,16,32.1,60.6,83.8,loamy,cotton,urea
12,89,36,26.2,22.9,52.7,peaty,barley,urea
7,84,89,16.6,20.6,61.8,clay,rice,urea
5,77,86,15.1,48.1,55.7,clay,maize,urea
65,49,69,18.8,26.1,88.8,peaty,soybean,urea
30,53,24,33.4,10.1,30.9,saline,groundnut,mop
39,78,50,32.8,41.1,49.0,peaty,sorghum,ammonium sulfate
5,68,28,24.1,55.0,81.8,loamy,cotton,urea
65,74,4,18.8,35.8,57.1,peaty,groundnut,mop
64,71,44,38.6,70.5,66.6,clay,millet,urea
42,39,73,35.3,49.8,63.4,saline,wheat,dap
80,13,49,27.9,89.9,69.2,peaty,sorghum,dap
40,92,4,39.0,21.6,79.0,loamy,maize,mop
56,79,3,28.4,28.7,65.1,clay,cotton,mop
62,11,52,32.5,73.5,51.9,loamy,maize,dap
73,51,69,39.9,65.5,80.1,peaty,groundnut,dap
56,23,47,19.5,36.9,38.2,sandy,sorghum,dap
50,82,43,17.9,32.1,36.7,peaty,wheat,urea
39,84,53,15.3,46.0,84.0,clay,cotton,mop
12,94,26,31.0,67.7,20.4,loamy,barley,urea
45,78,76,21.0,43.8,32.9,saline,barley,ammonium sulfate
56,25,49,18.6,47.7,27.4,clay,sugarcane,dap
94,98,18,36.2,21.0,64.8,sandy,sorghum,mop
100,77,22,20.8,30.5,35.8,loamy,groundnut,mop
94,55,33,29.2,11.1,58.3,saline,cotton,dap
70,72,43,22.8,57.1,87.9,saline,maize,ammonium sulfate
26,0,42,16.7,28.4,85.6,clay,cotton,urea
82,43,93,16.3,31.5,56.9,saline,millet,complex fertilizer
73,42,54,36.7,28.0,35.7,sandy,rice,mop
16,60,1,26.0,79.7,73.2,peaty,wheat,urea
1,52,39,27.2,50.1,51.2,clay,millet,urea
91,99,74,22.3,86.1,30.3,clay,sugarcane,superphosphate
24,46,58,16.1,63.6,86.0,saline,millet,urea
83,16,16,37.7,76.5,77.1,peaty,sorghum,dap
20,77,15,24.8,84.0,37.0,saline,soybean,urea
66,32,35,17.0,13.2,86.6,sandy,sorghum,urea
27,37,65,38.0,39.8,27.8,loamy,barley,urea
92,55,74,18.7,78.8,68.4,loamy,cotton,urea
12,36,0,39.5,10.4,51.5,sandy,soybean,urea
28,87,88,18.9,32.2,64.5,loamy,sorghum,urea
38,11,37,29.3,22.9,25.0,clay,rice,dap
48,70,66,31.7,65.5,67.2,sandy,soybean,superphosphate
70,87,93,22.3,39.6,81.9,sandy,wheat,ammonium sulfate
34,66,77,27.3,67.6,42.7,clay,maize,complex fertilizer
19,1,97,37.6,18.8,78.7,saline,soybean,urea
62,9,44,31.8,73.6,75.9,peaty,barley,dap
39,22,85,36.4,45.7,31.6,peaty,barley,dap
20,32,16,38.4,38.2,42.6,sandy,sugarcane,urea
42,27,64,29.6,64.9,49.9,loamy,groundnut,dap
56,23,62,33.7,67.6,31.9,loamy,sugarcane,dap
66,48,39,18.1,68.8,31.9,clay,sugarcane,dap
40,34,88,36.5,31.0,69.5,peaty,soybean,mop
94,93,57,21.6,50.3,61.8,loamy,sorghum,mop
70,29,50,24.6,79.6,26.0,clay,maize,dap
48,29,15,29.5,22.9,62.0,sandy,cotton,dap
96,69,24,25.4,85.6,22.2,clay,barley,mop
51,17,71,29.3,40.9,68.4,loamy,rice,dap
20,57,38,31.1,67.0,30.4,saline,cotton,urea
14,96,23,18.2,52.4,71.6,peaty,sorghum,urea
38,74,39,19.8,55.1,36.3,peaty,groundnut,complex fertilizer
99,1,58,16.4,41.8,47.3,saline,soybean,dap
71,67,9,38.5,69.0,51.2,saline,maize,mop
42,0,51,23.2,62.3,40.0,sandy,millet,dap
99,0,94,22.0,62.7,25.2,peaty,wheat,dap
67,1,81,39.1,41.6,82.4,sandy,millet,dap
98,43,59,39.9,33.4,64.7,clay,millet,dap
1,74,1,28.3,40.9,25.2,loamy,millet,urea
65,92,74,18.2,35.7,74.1,saline,millet,superphosphate
72,83,100,26.2,11.4,58.7,clay,groundnut,ammonium sulfate
84,59,50,19.4,68.7,69.9,saline,sorghum,superphosphate
29,20,15,25.7,22.7,62.3,saline,millet,urea
94,56,33,29.1,25.6,25.1,peaty,cotton,superphosphate
77,75,1,22.7,52.5,26.2,clay,groundnut,mop
25,43,20,24.1,11.5,50.3,peaty,cotton,urea
75,77,82,32.4,17.2,28.2,loamy,soybean,mop
54,95,92,15.6,63.8,46.8,saline,groundnut,urea
19,76,65,27.0,14.0,26.2,peaty,sugarcane,urea
32,39,36,26.8,52.8,60.4,sandy,sorghum,complex fertilizer
14,58,13,21.5,74.7,56.1,loamy,wheat,urea
95,49,87,19.0,74.4,60.8,saline,rice,mop
52,31,91,17.4,82.2,60.2,clay,rice,dap
37,25,16,17.9,31.2,74.3,clay,soybean,dap
9,84,38,21.7,89.9,45.5,loamy,sorghum,urea
76,97,57,30.3,36.8,37.1,peaty,millet,ammonium sulfate
39,3,24,39.1,63.4,23.2,saline,barley,dap
75,94,93,38.4,84.0,56.0,peaty,soybean,superphosphate
24,23,4,22.2,46.8,68.9,saline,sugarcane,urea
8,80,39,24.5,25.4,72.5,sandy,soybean,urea
70,5,72,23.1,38.2,21.1,clay,wheat,dap
66,57,67,34.8,63.4,83.6,sandy,wheat,ammonium sulfate
3,77,52,36.0,11.0,31.8,peaty,wheat,urea
51,98,47,32.9,35.6,69.7,clay,groundnut,complex fertilizer
50,60,31,16.0,65.4,80.0,sandy,wheat,urea
69,20,31,21.1,69.0,72.5,saline,sorghum,dap
30,31,50,29.1,42.0,43.8,saline,sorghum,complex fertilizer
90,93,67,23.5,72.3,71.6,loamy,cotton,dap
40,59,56,29.8,46.5,43.2,peaty,wheat,urea
4,41,82,22.0,83.9,88.6,loamy,sugarcane,urea
62,41,16,33.8,34.3,78.4,sandy,soybean,mop
50,32,41,34.7,59.1,26.6,saline,cotton,dap
100,10,4,32.5,73.6,21.9,sandy,groundnut,dap
32,36,42,36.8,38.2,49.4,sandy,millet,dap
45,88,100,35.6,85.0,34.4,peaty,millet,superphosphate
46,36,38,38.8,30.9,58.7,loamy,soybean,complex fertilizer
79,67,36,39.7,86.5,35.7,sandy,barley,urea
24,30,62,15.6,68.8,60.4,clay,wheat,urea
71,59,65,22.5,84.0,43.5,clay,cotton,urea
40,91,89,31.9,75.6,62.4,clay,maize,mop
68,82,91,25.4,89.4,67.5,loamy,millet,complex fertilizer
60,42,23,39.3,12.4,75.0,saline,soybean,mop
82,44,25,37.0,60.0,34.0,clay,millet,mop
7,86,72,35.7,34.8,86.2,saline,maize,urea
59,42,89,27.0,74.7,84.0,loamy,millet,complex fertilizer
87,52,85,26.4,14.0,87.9,peaty,sugarcane,dap
27,64,49,20.1,89.0,46.1,sandy,cotton,urea
11,87,73,26.5,62.2,65.5,sandy,sugarcane,urea
25,31,7,22.1,56.9,27.2,peaty,maize,urea
53,100,9,31.8,12.4,89.9,clay,millet,mop
1,50,76,36.4,70.1,67.1,clay,rice,urea
23,0,5,32.4,78.4,40.7,sandy,soybean,urea
85,10,68,39.4,52.4,70.9,loamy,rice,dap
31,72,17,25.6,64.0,46.6,saline,sorghum,mop
58,71,60,18.5,19.3,20.3,peaty,sorghum,urea
29,15,70,36.6,12.2,45.4,peaty,barley,urea
75,21,71,24.2,42.7,41.7,loamy,millet,dap
38,12,61,36.8,70.7,63.6,saline,rice,dap
42,80,83,31.5,43.6,35.7,loamy,groundnut,urea
98,73,48,30.1,53.7,86.0,loamy,sugarcane,ammonium sulfate
84,27,62,38.9,46.5,46.8,peaty,sugarcane,dap
6,34,100,39.1,57.0,81.2,peaty,groundnut,urea
98,93,20,15.7,42.8,35.9,saline,sugarcane,mop
61,97,24,36.8,86.4,41.0,peaty,cotton,mop
72,8,67,27.3,38.8,68.6,peaty,maize,dap
19,4,69,37.5,87.0,75.0,loamy,rice,urea
3,76,33,24.4,31.4,75.6,peaty,maize,urea
22,65,5,24.5,37.7,28.3,loamy,millet,urea
40,91,10,25.3,24.7,89.9,peaty,sorghum,mop
97,79,91,23.4,60.6,41.4,sandy,rice,urea
7,86,11,33.2,79.6,69.3,saline,rice,urea
76,90,1,19.3,42.5,52.8,sandy,groundnut,mop
31,92,100,15.0,10.0,49.9,loamy,millet,complex fertilizer
95,69,22,20.2,86.9,38.3,clay,barley,mop
31,16,44,36.0,33.8,52.6,peaty,sorghum,dap
67,38,27,33.9,75.6,73.9,clay,cotton,mop
52,21,39,29.9,43.8,30.5,saline,maize,dap
4,87,55,35.5,74.1,72.5,loamy,rice,urea
95,51,24,20.2,51.4,81.3,sandy,barley,mop
72,60,66,29.6,69.7,70.8,sandy,groundnut,ammonium sulfate
50,56,23,15.5,14.8,45.7,clay,cotton,mop
34,80,40,26.0,26.3,21.1,saline,soybean,urea
35,16,4,34.9,42.7,77.8,sandy,soybean,dap
24,23,100,27.0,18.6,84.5,peaty,barley,urea
16,98,64,30.6,41.8,71.0,peaty,rice,urea
76,33,63,15.2,50.0,46.2,clay,groundnut,dap
19,4,85,30.5,10.8,30.9,sandy,wheat,urea
59,79,13,30.8,62.9,64.8,saline,millet,mop
17,41,5,18.8,45.1,67.2,clay,groundnut,urea
55,75,39,32.3,61.7,45.8,clay,groundnut,ammonium sulfate
92,99,68,26.4,60.5,28.5,sandy,barley,urea
55,68,25,30.2,10.5,60.3,saline,millet,mop
49,81,30,18.0,30.9,35.7,clay,wheat,urea
34,46,68,24.9,14.1,21.2,loamy,groundnut,complex fertilizer
80,65,1,24.4,23.9,21.7,sandy,soybean,mop
84,2,3,32.6,17.2,61.6,loamy,cotton,dap
54,75,55,39.6,89.7,67.8,clay,sugarcane,mop
89,91,2,28.4,50.4,33.9,peaty,barley,mop
27,2,100,25.6,24.7,63.8,saline,wheat,urea
31,19,63,22.1,35.9,33.9,loamy,wheat,dap
56,35,19,22.6,83.9,77.8,loamy,millet,mop
15,60,4,17.2,42.8,48.9,sandy,groundnut,urea
40,8,64,15.6,34.0,40.3,peaty,groundnut,dap
83,90,8,38.5,83.6,66.5,peaty,groundnut,mop
93,20,78,30.0,31.5,32.8,saline,maize,dap
0,33,43,25.6,27.9,30.6,loamy,cotton,urea
48,42,52,28.8,66.4,83.5,saline,barley,complex fertilizer
67,3,63,15.7,38.7,55.2,peaty,groundnut,dap
97,15,79,18.8,80.1,64.1,loamy,sorghum,dap
29,95,84,23.0,71.2,45.7,loamy,millet,urea
84,45,70,28.1,84.2,21.1,loamy,wheat,urea
61,49,43,37.7,39.5,63.9,clay,sugarcane,dap
51,8,10,20.5,11.6,59.5,saline,sorghum,dap
11,22,93,35.4,31.8,71.2,sandy,cotton,urea
88,75,87,29.9,54.9,26.3,saline,soybean,urea
20,24,70,34.9,37.7,44.4,clay,rice,urea
72,40,27,26.3,33.8,25.7,sandy,soybean,mop
0,86,66,18.8,58.3,59.2,peaty,cotton,urea
18,75,49,24.1,63.8,27.3,saline,wheat,urea
8,29,27,18.4,82.5,86.2,clay,cotton,urea
13,37,57,25.7,57.2,77.2,sandy,sorghum,urea
66,78,35,16.3,85.1,75.7,loamy,groundnut,mop
98,100,53,37.4,65.9,84.0,sandy,maize,mop
19,2,77,36.7,50.3,25.6,clay,soybean,urea
41,50,13,22.8,58.7,20.5,clay,groundnut,mop
53,15,93,29.8,78.0,32.3,clay,rice,dap
74,52,58,27.4,54.4,61.9,clay,sugarcane,superphosphate
31,14,13,20.1,30.8,21.9,clay,sugarcane,dap
66,30,16,39.5,75.4,89.5,clay,cotton,mop
13,95,19,27.7,44.7,66.5,sandy,wheat,urea
55,54,18,24.3,40.7,41.7,saline,groundnut,mop
11,59,45,33.9,64.1,54.2,loamy,sorghum,urea
91,57,69,17.0,73.3,42.0,saline,soybean,ammonium sulfate
96,89,5,20.5,68.8,80.1,sandy,cotton,mop
24,51,53,38.3,19.2,61.8,saline,sugarcane,urea
2,94,84,28.9,20.1,73.0,peaty,sorghum,urea
55,42,100,37.3,45.3,55.0,saline,sugarcane,ammonium sulfate
14,91,16,19.1,10.1,76.3,peaty,groundnut,urea
33,88,48,29.8,43.8,65.4,saline,sorghum,mop
11,93,49,23.3,52.3,87.5,saline,sorghum,urea
86,19,42,21.2,31.5,39.7,sandy,maize,dap
33,28,91,22.6,53.4,64.7,saline,rice,dap
0,47,83,30.7,81.2,42.4,clay,millet,urea
65,1,55,31.7,28.9,32.8,peaty,maize,dap
73,97,11,17.6,81.4,71.5,peaty,sorghum,mop
57,99,27,20.1,12.7,34.9,sandy,groundnut,mop
89,78,69,26.8,33.1,23.0,clay,barley,ammonium sulfate
35,22,6,19.9,18.2,78.7,peaty,millet,dap
42,74,24,34.3,25.4,66.1,clay,maize,mop
39,65,0,26.3,10.7,32.6,loamy,cotton,mop
67,68,69,34.9,25.3,45.7,clay,cotton,urea
79,38,64,29.6,44.3,69.8,sandy,maize,urea
41,86,11,21.5,10.7,80.8,peaty,cotton,mop
15,70,24,25.2,24.4,28.4,loamy,groundnut,urea
96,44,85,37.4,74.3,66.4,peaty,barley,urea
100,15,74,18.7,41.7,81.0,peaty,barley,dap
1,37,11,20.4,64.2,44.5,sandy,maize,urea
25,3,90,16.2,43.7,66.1,clay,rice,urea
47,85,83,30.9,69.6,47.7,loamy,rice,superphosphate
30,29,39,21.8,36.7,78.1,sandy,soybean,dap
91,74,72,32.8,83.0,77.4,clay,rice,superphosphate
79,74,63,24.5,65.0,64.8,clay,wheat,superphosphate
1,69,43,38.2,21.6,65.1,loamy,maize,urea
46,1,4,25.8,88.3,70.4,peaty,soybean,dap
54,55,24,32.3,46.3,83.5,clay,groundnut,mop
45,59,33,37.4,76.5,59.0,saline,millet,superphosphate
24,23,38,28.3,69.1,67.7,saline,groundnut,urea
27,18,73,15.8,87.5,26.2,peaty,wheat,urea
55,28,69,32.9,28.8,29.5,peaty,wheat,dap
32,0,93,31.9,80.6,79.4,clay,soybean,dap
15,22,27,21.7,55.2,86.1,sandy,wheat,urea
38,39,34,34.1,65.6,48.3,sandy,groundnut,dap
48,8,40,31.1,69.4,78.5,clay,groundnut,dap
99,38,53,35.7,42.0,52.0,saline,groundnut,mop
18,98,95,29.2,64.9,81.7,saline,maize,urea
44,99,99,33.0,82.7,51.4,peaty,cotton,dap
53,20,73,36.0,52.2,23.7,peaty,sugarcane,dap
76,68,3,17.2,18.2,87.6,sandy,groundnut,mop
97,83,38,38.6,55.6,77.4,loamy,sorghum,urea
25,92,47,23.7,87.2,29.9,clay,groundnut,urea
13,81,92,22.5,75.3,87.3,saline,sugarcane,urea
16,30,81,34.8,22.3,31.6,peaty,sugarcane,urea
30,99,25,30.9,19.9,20.4,clay,groundnut,mop
57,92,38,29.2,32.4,87.3,clay,maize,urea
31,7,49,25.2,45.4,43.6,saline,barley,dap
76,31,45,26.7,77.6,52.8,loamy,cotton,ammonium sulfate
79,17,3,19.9,30.8,60.9,sandy,rice,dap
7,38,80,39.0,56.5,38.1,saline,soybean,urea
62,21,71,18.9,45.6,28.3,sandy,maize,dap
85,85,70,25.7,61.7,81.6,clay,sorghum,complex fertilizer
52,41,18,22.6,61.0,36.5,loamy,sugarcane,mop
5,46,59,25.5,89.9,77.6,loamy,wheat,urea
52,87,28,15.8,19.7,71.0,sandy,wheat,mop
48,50,34,38.7,88.1,79.7,saline,rice,dap
12,2,13,16.8,54.7,22.3,saline,wheat,urea
27,8,80,38.7,46.2,73.1,sandy,groundnut,urea
19,27,23,28.3,13.2,32.1,saline,rice,urea
13,67,24,20.1,41.7,50.7,loamy,soybean,urea
74,53,1,32.8,65.8,61.6,saline,rice,mop
57,52,94,15.2,72.2,33.9,loamy,millet,mop
22,96,54,39.1,26.0,78.9,peaty,wheat,urea
83,38,23,23.6,53.3,32.5,peaty,maize,mop
20,7,57,34.7,24.3,43.9,peaty,cotton,urea
42,57,22,17.8,21.7,84.7,peaty,wheat,mop
60,58,86,33.7,12.4,37.9,sandy,cotton,urea
50,72,28,35.0,48.3,49.9,clay,wheat,mop
58,37,50,20.6,11.9,73.6,sandy,millet,complex fertilizer
76,96,34,22.4,84.1,61.2,peaty,sugarcane,urea
78,56,58,22.4,16.7,23.7,saline,groundnut,dap
82,79,71,34.5,57.1,62.2,sandy,wheat,superphosphate
66,53,39,22.3,34.6,70.6,saline,millet,mop
26,79,29,19.1,20.4,30.4,peaty,millet,urea
54,90,85,27.6,42.3,73.7,sandy,millet,superphosphate
56,9,91,37.8,49.2,61.9,loamy,rice,dap
21,57,74,29.3,40.7,22.4,saline,cotton,urea
58,50,55,30.9,27.1,63.6,sandy,maize,complex fertilizer
53,72,8,15.7,23.9,53.8,clay,maize,mop
10,61,49,35.1,10.5,29.4,peaty,cotton,urea
66,72,53,33.3,19.6,61.3,saline,sorghum,mop
87,20,82,28.4,46.4,50.8,loamy,sugarcane,dap
15,84,99,33.6,66.4,43.6,sandy,wheat,urea
14,22,7,32.7,71.2,87.9,clay,barley,urea
11,4,57,36.7,65.4,44.3,saline,soybean,urea
44,42,7,36.1,70.2,79.0,saline,barley,mop
42,5,51,24.3,75.1,48.9,loamy,soybean,dap
5,67,14,25.4,85.7,74.2,clay,sorghum,urea
33,64,12,15.1,21.1,59.8,peaty,cotton,mop
92,90,60,17.9,32.9,89.3,peaty,millet,superphosphate
0,80,5,23.7,31.7,51.6,sandy,barley,urea
76,11,40,24.2,61.7,58.4,loamy,rice,dap
91,98,3,24.3,26.3,21.1,saline,wheat,mop
49,51,1,38.1,64.2,78.1,saline,groundnut,mop
78,23,28,18.1,47.9,41.0,saline,barley,dap
12,30,68,33.5,25.2,69.8,saline,millet,urea
58,14,70,35.6,63.0,72.8,peaty,millet,dap
9,37,8,39.8,24.6,64.9,clay,maize,urea
38,15,29,27.2,83.0,85.9,sandy,maize,dap
26,79,88,24.3,34.5,31.6,clay,groundnut,urea
81,94,95,35.4,43.8,36.0,saline,cotton,mop
77,20,7,33.3,67.8,50.0,sandy,barley,dap
63,83,21,26.8,84.3,44.1,peaty,sorghum,mop
13,82,28,34.2,64.9,54.0,loamy,barley,urea
99,3,65,21.7,65.7,46.1,loamy,barley,dap
26,34,38,21.1,60.0,26.9,loamy,cotton,urea
80,11,77,23.8,76.0,28.4,clay,barley,dap
97,16,70,32.2,78.4,88.3,loamy,groundnut,dap
20,96,36,25.9,80.6,68.3,clay,sorghum,urea
17,98,58,20.5,84.3,30.9,sandy,sugarcane,urea
60,63,12,29.8,38.6,82.9,clay,sorghum,mop
15,69,88,24.4,78.1,88.6,peaty,maize,urea
46,70,11,31.9,19.8,68.4,clay,wheat,mop
15,73,52,16.8,68.8,27.1,sandy,wheat,urea
62,36,79,18.7,69.3,70.0,clay,cotton,ammonium sulfate
24,23,53,22.1,88.1,84.6,clay,groundnut,urea
80,81,97,37.0,14.2,47.6,sandy,rice,dap
66,91,97,25.7,38.6,75.2,peaty,barley,superphosphate
28,95,52,16.1,66.6,81.1,sandy,rice,urea
12,24,87,22.8,84.7,20.8,loamy,rice,urea
94,54,92,24.7,57.5,75.0,peaty,millet,superphosphate
10,52,7,18.6,70.3,40.1,sandy,soybean,urea
16,54,45,36.2,78.9,29.2,loamy,barley,urea
38,72,46,15.6,49.8,74.0,sandy,groundnut,mop
78,38,80,32.6,22.3,63.9,loamy,rice,complex fertilizer
56,70,97,29.8,87.1,72.3,clay,barley,superphosphate
82,95,16,18.6,53.9,26.6,saline,soybean,mop
5,52,88,36.8,24.7,33.8,saline,groundnut,urea
39,80,19,23.0,69.7,37.4,peaty,soybean,mop
53,41,4,24.4,12.4,84.2,sandy,sugarcane,mop
97,10,5,35.0,86.3,84.0,sandy,wheat,dap
85,88,43,39.0,65.2,66.5,saline,maize,ammonium sulfate
36,35,97,34.6,71.4,26.3,clay,rice,dap
75,31,37,34.6,24.9,57.9,peaty,sugarcane,urea
39,63,50,18.8,78.4,31.3,sandy,barley,complex fertilizer
41,21,39,35.6,61.2,36.1,clay,rice,dap
56,71,44,37.3,51.0,54.5,saline,millet,mop
43,22,84,38.9,52.3,82.1,sandy,barley,dap
65,25,48,34.5,67.4,47.3,sandy,soybean,dap
98,12,93,27.7,77.6,37.5,saline,sorghum,dap
77,57,0,25.5,63.0,29.4,clay,rice,mop
4,29,24,34.9,73.4,66.5,sandy,millet,urea
55,11,4,17.1,44.6,77.1,peaty,millet,dap
39,98,95,26.9,10.0,83.8,peaty,soybean,ammonium sulfate
17,74,31,35.1,29.4,30.6,saline,cotton,urea
21,17,5,20.3,76.2,64.5,saline,millet,urea
90,53,86,19.1,84.8,57.5,sandy,maize,dap
76,15,65,32.9,19.8,45.7,peaty,groundnut,dap
60,96,60,23.9,87.4,24.0,loamy,rice,complex fertilizer
55,27,6,27.8,50.8,30.8,peaty,rice,dap
53,7,9,28.7,53.1,39.0,peaty,sorghum,dap
32,76,59,35.0,73.7,82.4,sandy,groundnut,superphosphate
21,47,99,23.0,24.4,58.6,clay,maize,urea
23,96,18,17.8,52.5,60.3,clay,millet,urea
10,63,62,22.8,20.3,51.1,loamy,soybean,urea
93,0,75,23.7,12.3,29.7,clay,sugarcane,dap
7,10,10,36.9,75.7,38.3,sandy,sugarcane,urea
80,7,2,18.3,87.4,31.6,saline,rice,dap
43,70,46,28.0,80.1,65.7,saline,rice,complex fertilizer
10,56,24,29.0,13.7,73.4,sandy,cotton,urea
79,83,39,27.9,50.1,56.9,clay,cotton,mop
48,93,27,32.6,34.3,55.9,saline,sugarcane,mop
77,15,84,29.3,89.2,32.8,sandy,cotton,dap
16,9,76,39.2,30.9,52.9,peaty,sorghum,urea
6,70,23,34.7,37.9,88.8,loamy,soybean,urea
3,64,71,33.1,81.3,62.3,clay,sorghum,urea
32,82,80,20.5,30.8,27.1,peaty,cotton,complex fertilizer
80,98,5,23.3,84.5,49.4,peaty,soybean,mop
91,6,60,38.3,86.0,22.4,sandy,groundnut,dap
8,86,39,33.5,66.8,43.4,peaty,maize,urea
88,46,50,16.5,26.8,46.2,peaty,sugarcane,complex fertilizer
85,75,12,17.0,40.4,45.5,sandy,millet,mop
19,19,61,21.9,23.9,43.8,clay,rice,urea
4,5,52,21.0,81.0,79.7,sandy,groundnut,urea
96,18,20,38.4,84.6,66.3,peaty,soybean,dap
41,75,48,35.7,28.5,81.6,clay,maize,mop
72,96,23,25.1,16.0,69.6,sandy,barley,mop
37,28,97,17.8,72.5,45.4,loamy,barley,dap
3,37,69,31.1,58.8,89.5,peaty,groundnut,urea
44,11,63,22.6,63.8,47.7,sandy,sugarcane,dap
97,9,73,32.4,75.0,59.9,peaty,barley,dap
23,53,18,15.3,46.3,53.8,clay,groundnut,urea
3,40,32,21.9,18.2,43.9,peaty,millet,urea
79,39,22,20.5,78.8,78.9,loamy,cotton,mop
23,2,98,27.3,13.5,72.8,saline,cotton,urea
32,74,47,23.4,10.6,36.9,clay,cotton,ammonium sulfate
49,83,44,29.4,83.8,67.1,loamy,sugarcane,dap
18,56,39,38.6,42.4,37.8,loamy,millet,urea
47,100,35,21.4,10.2,48.7,peaty,barley,urea
91,94,77,26.1,17.2,35.6,loamy,groundnut,urea
77,99,66,39.3,69.2,66.2,peaty,cotton,urea
97,18,91,19.6,42.4,30.6,clay,soybean,dap
17,1,20,39.0,48.8,69.1,peaty,sorghum,urea
11,88,73,25.4,48.3,35.9,loamy,cotton,urea
29,30,78,21.4,50.3,25.3,clay,groundnut,urea
21,35,4,16.6,61.6,75.9,saline,barley,urea
15,27,37,15.4,65.2,69.8,sandy,maize,urea
35,3,6,36.4,62.5,37.3,loamy,maize,dap
77,31,89,20.9,70.9,39.9,saline,rice,mop
53,24,38,35.6,67.3,85.7,clay,sugarcane,dap
14,94,95,32.9,11.4,38.7,clay,sorghum,urea
99,34,34,31.2,48.7,25.4,sandy,sorghum,ammonium sulfate
28,42,25,17.0,15.7,44.0,loamy,barley,urea
42,64,74,20.8,37.7,84.5,saline,sugarcane,complex fertilizer
14,5,84,35.4,37.5,30.8,loamy,cotton,urea
13,55,33,17.6,88.0,23.2,peaty,millet,urea
50,67,44,17.7,45.9,47.6,peaty,groundnut,complex fertilizer
5,59,43,28.0,38.4,79.1,sandy,millet,urea
82,63,56,38.7,54.4,21.6,saline,sugarcane,ammonium sulfate
66,13,40,16.6,77.3,29.2,loamy,soybean,dap
70,54,21,17.3,65.6,51.5,sandy,sorghum,mop
44,55,49,37.4,38.4,22.3,clay,rice,dap
53,0,88,24.4,21.7,71.6,loamy,sorghum,dap
15,77,24,34.9,86.0,71.5,peaty,sugarcane,urea
65,73,57,39.4,86.2,73.4,clay,maize,complex fertilizer
95,36,90,21.3,38.1,41.0,sandy,millet,urea
2,8,68,36.1,41.1,33.8,peaty,groundnut,urea
45,15,50,16.4,76.6,40.2,sandy,maize,dap
37,75,29,27.9,59.4,56.2,saline,cotton,mop
70,15,13,20.4,37.8,56.3,sandy,sorghum,dap
37,99,0,35.0,68.9,42.9,loamy,wheat,mop
94,93,0,16.9,25.1,76.4,saline,groundnut,mop
48,0,4,34.4,53.4,29.6,sandy,millet,dap
32,2,59,28.8,70.0,49.9,peaty,groundnut,dap
13,37,17,28.4,77.0,43.6,clay,sugarcane,urea
31,92,67,38.0,59.1,36.7,loamy,millet,urea
13,44,15,30.0,58.2,73.5,saline,sorghum,urea
32,71,44,16.5,16.2,35.1,saline,soybean,superphosphate
12,58,69,16.6,53.5,69.1,clay,sorghum,urea
49,45,0,19.0,56.1,21.2,loamy,wheat,mop
85,16,50,22.3,31.9,24.1,clay,millet,dap
27,30,41,29.0,11.1,58.5,sandy,millet,urea
92,3,85,21.3,42.1,78.8,saline,sugarcane,dap
0,72,99,16.7,69.7,32.8,sandy,wheat,urea
87,18,67,34.1,66.4,46.8,peaty,sugarcane,dap
92,75,88,29.8,69.4,87.5,loamy,barley,mop
40,57,40,16.5,13.4,70.7,saline,wheat,complex fertilizer
85,78,85,28.2,80.8,74.9,sandy,cotton,complex fertilizer
81,10,63,30.3,12.0,79.6,loamy,barley,dap
60,11,58,24.6,40.0,70.4,peaty,rice,dap
79,57,12,27.1,60.1,64.5,sandy,soybean,mop
57,77,72,16.1,78.6,56.8,loamy,soybean,urea
9,88,76,32.7,45.3,49.4,sandy,cotton,urea
86,65,48,34.2,30.4,50.5,peaty,cotton,superphosphate
100,30,34,16.8,86.0,58.2,peaty,millet,ammonium sulfate
97,37,45,35.1,13.4,38.1,peaty,wheat,mop
53,76,16,30.0,71.3,58.5,sandy,rice,mop
80,39,96,29.9,56.6,43.9,saline,groundnut,superphosphate
55,54,17,17.6,17.7,37.2,clay,cotton,mop
61,87,57,16.5,84.5,55.6,saline,groundnut,mop
36,93,36,31.6,74.4,47.7,loamy,maize,complex fertilizer
89,71,4,35.3,79.6,78.1,sandy,millet,mop
69,26,77,25.4,65.4,33.0,sandy,soybean,dap
68,93,22,16.9,34.3,22.3,clay,groundnut,mop
32,82,19,27.6,38.9,58.8,peaty,barley,mop
40,69,83,34.5,75.9,85.9,clay,millet,urea
66,94,21,17.6,50.3,85.0,saline,sorghum,mop
82,5,44,26.0,26.0,82.3,clay,maize,dap
17,81,35,18.9,48.2,41.6,saline,cotton,urea
