nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
79,93,41,34.5,21.5,57.9,silty,mustard,compost
36,43,74,17.8,72.3,53.4,chalky,chickpea,dap
11,78,55,15.2,75.7,37.6,clay,onion,dap
44,65,58,11.2,77.2,82.1,clay,rice,super phosphate
23,20,10,41.4,10.8,57.2,loamy,maize,npk
11,81,85,30.1,73.8,89.0,peaty,mustard,super phosphate
95,31,11,24.9,13.4,33.8,loamy,cabbage,urea
35,20,40,17.9,80.7,56.8,clay,coconut,organic
75,11,70,15.2,10.0,60.3,sandy,coconut,dap
23,9,36,28.6,30.8,38.0,chalky,coffee,dap
5,79,74,47.0,61.0,36.6,chalky,sugarcane,organic
46,89,89,16.1,41.0,52.2,silty,chickpea,compost
39,52,36,16.4,74.6,33.5,sandy,maize,ammonium sulfate
12,42,45,31.3,84.5,79.8,peaty,rice,ammonium sulfate
37,64,30,16.0,61.5,40.9,clay,lentil,npk
4,79,54,16.2,41.2,43.2,clay,millet,dap
59,35,78,25.9,79.1,33.8,loamy,barley,mop
4,18,97,23.0,24.6,51.7,chalky,banana,mop
53,81,39,30.0,73.7,88.5,loamy,potato,npk
23,39,39,35.2,71.7,30.6,clay,peanut,dap
59,29,6,13.0,25.3,43.9,peaty,coffee,npk
61,75,19,38.2,53.3,84.3,sandy,soybean,ammonium sulfate
39,18,35,42.1,81.0,67.5,loamy,wheat,mop
47,84,52,38.9,45.7,53.2,sandy,apple,organic
72,76,79,28.4,30.9,34.1,peaty,coffee,mop
23,67,83,16.9,33.2,71.6,loamy,barley,compost
72,36,54,49.7,89.5,68.8,silty,tea,compost
87,82,94,14.0,44.2,40.6,sandy,chickpea,npk
86,15,93,18.2,54.1,63.4,loamy,coffee,npk
44,55,66,41.0,39.9,27.9,peaty,potato,super phosphate
89,48,46,10.9,82.9,20.6,clay,banana,organic
49,39,8,32.0,51.7,60.2,loamy,pineapple,organic
19,79,8,14.7,37.1,36.4,clay,sugarcane,dap
47,30,22,16.5,37.7,25.4,sandy,sorghum,dap
3,79,82,18.5,14.8,67.6,clay,soybean,urea
25,26,62,34.9,80.6,24.9,peaty,coffee,npk
7,72,67,19.8,17.0,32.3,loamy,tomato,npk
69,41,5,15.4,75.4,57.6,clay,sunflower,super phosphate
28,92,80,22.7,19.0,75.9,peaty,pineapple,compost
47,83,71,12.9,71.3,50.4,silty,banana,mop
6,71,16,16.4,24.7,46.7,sandy,mustard,npk
56,58,68,17.6,18.0,74.2,loamy,tomato,super phosphate
89,66,92,32.8,54.2,56.8,peaty,coconut,organic
95,97,14,27.9,87.2,76.0,peaty,maize,ammonium sulfate
66,46,80,22.6,11.0,63.4,chalky,grape,mop
78,96,91,49.4,57.1,81.1,sandy,apple,organic
90,31,92,39.8,89.6,89.7,loamy,barley,npk
20,54,43,23.9,73.1,23.5,clay,cotton,dap
29,43,33,44.3,40.0,63.9,silty,chickpea,ammonium sulfate
30,25,12,32.8,12.8,24.5,sandy,coffee,urea
21,47,100,21.1,40.9,51.3,peaty,barley,ammonium sulfate
60,57,96,22.5,28.5,85.1,silty,carrot,ammonium sulfate
85,61,56,30.3,85.5,40.9,chalky,tomato,mop
13,88,49,22.0,62.7,27.1,silty,sorghum,organic
0,58,55,42.6,30.6,27.4,loamy,soybean,organic
96,71,66,19.0,15.0,66.7,loamy,coffee,npk
1,71,63,16.8,52.7,24.8,sandy,barley,super phosphate
25,79,80,48.3,62.5,63.6,loamy,mango,super phosphate
83,28,64,49.1,37.5,85.1,clay,mustard,super phosphate
74,46,83,36.6,59.6,22.0,clay,sunflower,organic
25,13,79,44.9,40.6,23.8,loamy,mustard,ammonium sulfate
23,67,89,26.2,28.1,57.3,peaty,pineapple,super phosphate
2,48,34,49.5,63.7,23.8,peaty,onion,urea
70,13,63,29.9,12.5,51.5,sandy,tea,urea
53,38,65,40.0,19.5,61.6,sandy,apple,organic
28,38,60,12.9,22.6,75.1,sandy,barley,urea
0,17,99,45.8,72.6,48.3,silty,soybean,organic
28,6,80,49.0,18.8,32.8,loamy,pineapple,super phosphate
13,69,87,33.5,82.1,54.3,silty,cotton,super phosphate
22,24,84,12.7,20.7,37.9,silty,coconut,compost
38,24,58,28.4,77.6,47.7,peaty,sugarcane,organic
79,65,62,42.3,40.7,83.0,clay,grape,npk
45,93,67,42.2,79.9,76.5,loamy,tomato,npk
26,0,70,35.8,58.4,76.9,silty,sugarcane,super phosphate
73,64,79,46.4,24.3,38.2,silty,sunflower,super phosphate
37,43,3,31.1,42.3,54.6,sandy,pineapple,urea
63,40,14,28.5,84.0,64.5,loamy,maize,urea
48,21,13,15.1,23.4,26.9,silty,mango,organic
88,19,76,16.2,74.6,46.8,loamy,banana,compost
67,30,82,30.4,41.7,32.1,silty,cabbage,organic
67,30,18,11.2,19.2,51.2,silty,barley,npk
64,32,81,10.1,24.3,56.3,silty,coconut,mop
9,100,68,19.4,66.8,21.2,peaty,wheat,super phosphate
31,35,42,23.9,23.1,39.9,loamy,rice,mop
3,63,56,21.9,44.8,35.0,clay,coconut,npk
34,72,46,44.5,84.0,71.9,loamy,rice,organic
88,34,61,14.8,54.0,74.2,sandy,coffee,dap
81,60,89,35.2,46.6,56.3,peaty,tea,super phosphate
76,36,27,32.3,22.1,43.8,silty,millet,npk
40,24,14,10.4,28.3,47.8,peaty,sorghum,npk
33,74,82,11.7,71.1,39.2,clay,potato,organic
45,30,1,34.3,52.8,32.0,sandy,carrot,ammonium sulfate
55,4,36,22.0,83.3,81.7,peaty,rice,ammonium sulfate
60,24,22,18.2,43.1,82.7,chalky,rice,urea
59,56,98,36.0,45.4,22.3,loamy,chickpea,ammonium sulfate
10,71,89,15.9,28.5,80.0,chalky,maize,organic
26,34,94,45.9,58.0,32.9,silty,pineapple,ammonium sulfate
39,93,28,27.9,35.0,81.5,sandy,carrot,urea
27,84,94,22.6,12.9,42.0,loamy,lentil,mop
8,78,97,22.5,44.4,55.0,chalky,banana,dap
60,21,46,20.8,69.8,31.7,sandy,mustard,npk
7,33,34,30.4,20.0,34.5,clay,peanut,organic
70,57,85,45.1,59.4,80.8,chalky,sorghum,ammonium sulfate
63,31,79,22.1,45.5,81.2,loamy,potato,mop
57,63,75,22.2,52.1,60.9,chalky,grape,mop
41,17,89,20.7,51.0,79.0,loamy,sunflower,organic
68,99,20,44.4,53.2,52.9,peaty,apple,mop
72,5,22,15.6,17.8,25.2,silty,peanut,npk
35,2,64,17.5,78.5,26.7,peaty,coffee,dap
78,34,87,24.4,18.7,48.8,silty,cabbage,organic
11,20,69,45.7,63.3,20.0,sandy,coffee,urea
96,32,25,42.7,63.9,61.0,sandy,maize,super phosphate
39,11,36,36.3,17.5,59.3,silty,wheat,super phosphate
15,30,21,41.2,26.9,81.2,silty,barley,super phosphate
69,32,92,37.4,52.0,43.0,peaty,coffee,compost
49,71,100,17.3,49.9,35.3,peaty,tomato,organic
68,22,3,31.3,26.7,81.2,chalky,sunflower,npk
97,28,38,23.2,88.1,86.9,loamy,cabbage,mop
51,24,20,15.3,78.8,36.1,peaty,soybean,urea
80,68,30,40.7,53.3,30.0,chalky,grape,super phosphate
99,1,68,12.5,13.5,82.8,clay,maize,super phosphate
25,87,29,22.0,82.5,24.1,peaty,carrot,organic
54,90,40,41.1,27.3,78.9,peaty,cabbage,dap
23,89,39,40.6,16.5,41.2,loamy,sugarcane,super phosphate
74,37,47,38.3,22.3,43.6,clay,mustard,npk
94,75,61,39.0,90.0,52.1,clay,chickpea,super phosphate
31,29,72,22.6,19.3,70.3,sandy,soybean,urea
81,72,44,27.5,55.4,45.6,sandy,millet,dap
94,73,32,14.0,22.6,45.0,loamy,peanut,npk
37,50,39,40.8,27.3,34.1,silty,banana,mop
18,64,1,37.8,48.7,46.7,chalky,wheat,npk
38,89,0,19.8,15.7,40.7,clay,coconut,compost
44,18,42,17.7,29.6,74.7,loamy,rice,super phosphate
69,74,69,28.8,84.6,24.8,silty,banana,urea
41,36,94,37.3,71.3,88.9,peaty,banana,dap
8,58,49,41.1,72.6,28.2,peaty,peanut,urea
95,32,32,23.0,51.5,21.6,silty,sorghum,organic
74,13,73,37.5,23.7,23.8,silty,wheat,super phosphate
66,29,51,12.6,20.8,44.1,sandy,carrot,super phosphate
78,24,100,15.5,10.8,62.6,chalky,chickpea,mop
55,35,43,25.7,78.5,34.6,loamy,potato,ammonium sulfate
91,5,90,37.9,50.9,57.4,sandy,mango,organic
19,52,85,37.6,79.5,41.8,clay,peanut,urea
47,6,22,47.5,56.6,72.4,clay,rice,ammonium sulfate
24,86,10,31.0,75.1,63.8,chalky,grape,ammonium sulfate
2,65,92,23.9,77.5,27.5,peaty,peanut,dap
16,67,56,19.2,15.3,44.5,silty,onion,dap
65,45,87,40.3,34.3,28.4,chalky,sorghum,compost
75,99,38,31.1,57.5,41.0,silty,grape,compost
41,34,79,47.3,25.8,22.8,sandy,sugarcane,urea
88,4,18,15.5,15.6,45.4,chalky,pineapple,urea
52,66,45,16.1,26.1,43.0,peaty,soybean,urea
72,3,40,47.4,21.2,76.3,chalky,coconut,super phosphate
40,70,91,39.2,36.8,34.1,sandy,pineapple,organic
71,71,66,43.5,15.1,76.3,clay,cotton,dap
12,6,54,45.4,78.4,51.7,loamy,coconut,organic
14,68,72,46.6,23.8,27.0,loamy,sugarcane,ammonium sulfate
90,37,25,31.4,15.6,56.5,sandy,tomato,organic
34,12,83,24.0,76.2,57.3,clay,mustard,npk
4,61,81,44.3,44.6,54.3,clay,coconut,super phosphate
29,72,7,43.0,70.8,51.0,sandy,mustard,super phosphate
53,76,36,13.1,27.7,80.9,clay,sorghum,urea
25,35,88,13.0,56.0,28.9,silty,millet,super phosphate
94,40,70,20.4,42.9,53.9,silty,coconut,ammonium sulfate
0,19,78,20.9,40.3,36.9,clay,pineapple,ammonium sulfate
77,32,17,36.6,83.2,25.0,sandy,millet,ammonium sulfate
5,85,43,35.2,27.4,88.4,chalky,barley,urea
58,75,63,16.6,77.2,27.1,clay,soybean,npk
96,34,67,20.2,61.3,88.6,sandy,mango,compost
14,86,99,44.5,40.0,60.7,clay,wheat,urea
18,34,2,16.2,71.5,50.4,peaty,onion,dap
8,100,79,40.9,39.2,40.0,clay,rice,npk
79,28,15,14.8,20.9,39.8,peaty,peanut,organic
92,58,67,14.8,73.1,42.2,loamy,coffee,compost
25,80,39,30.3,15.2,87.3,clay,potato,npk
12,19,14,20.0,40.4,71.7,sandy,cabbage,super phosphate
63,87,58,41.1,13.9,62.6,chalky,tea,ammonium sulfate
90,31,93,16.6,35.8,42.5,sandy,cotton,mop
47,10,19,47.0,31.7,65.5,sandy,soybean,ammonium sulfate
89,66,11,33.7,50.7,85.0,peaty,coffee,compost
49,67,49,24.0,83.5,27.8,peaty,potato,dap
36,2,50,21.5,84.3,51.5,loamy,tea,super phosphate
22,51,75,40.2,60.0,25.7,chalky,banana,organic
38,92,16,44.3,24.4,83.6,silty,wheat,compost
69,95,11,17.7,87.8,75.9,peaty,peanut,npk
37,38,71,15.4,21.2,33.0,chalky,maize,super phosphate
53,55,57,28.4,49.8,41.1,clay,potato,organic
80,8,6,13.5,31.2,42.0,chalky,lentil,super phosphate
11,0,80,17.9,20.5,36.7,loamy,sugarcane,super phosphate
1,55,100,39.3,32.3,33.5,chalky,carrot,urea
2,70,48,26.8,13.9,80.5,loamy,apple,compost
57,80,67,23.8,15.0,87.5,peaty,apple,urea
87,72,18,32.8,28.4,49.8,silty,sunflower,npk
81,21,43,31.3,57.1,78.2,peaty,sorghum,urea
10,78,35,25.3,17.7,54.9,chalky,cotton,super phosphate
38,9,58,20.4,23.0,34.5,clay,peanut,mop
48,67,35,30.2,12.6,84.8,chalky,coffee,organic
86,85,78,26.4,71.3,64.9,sandy,millet,ammonium sulfate
11,51,84,27.1,42.8,40.9,chalky,apple,super phosphate
44,57,72,15.5,40.9,69.4,peaty,coffee,super phosphate
98,97,58,49.8,54.7,90.0,silty,wheat,compost
18,70,9,33.0,89.2,53.8,sandy,banana,mop
45,45,64,23.7,46.3,67.2,chalky,cotton,npk
57,95,15,44.2,81.2,61.8,loamy,wheat,organic
31,78,59,43.8,68.0,26.4,silty,banana,urea
88,41,97,25.5,76.5,44.0,loamy,peanut,npk
86,44,23,37.0,89.0,69.7,clay,apple,organic
96,4,0,19.8,54.7,36.0,sandy,chickpea,dap
92,92,69,37.2,34.8,24.2,chalky,wheat,super phosphate
36,51,55,36.6,62.0,85.5,sandy,tomato,super phosphate
71,92,86,31.2,24.0,54.3,peaty,barley,ammonium sulfate
14,5,7,10.6,15.5,59.8,silty,sugarcane,urea
84,93,14,13.3,78.6,83.9,clay,potato,npk
77,2,56,44.2,35.1,60.7,sandy,apple,mop
73,58,32,19.7,76.5,47.1,peaty,lentil,mop
3,91,66,39.1,76.3,33.3,peaty,mango,dap
84,33,57,40.3,12.1,43.1,loamy,barley,compost
29,88,61,34.4,29.5,20.6,silty,millet,super phosphate
34,84,56,44.1,53.7,81.5,clay,coconut,organic
9,64,0,38.5,84.8,23.5,sandy,tea,dap
4,19,37,26.9,13.0,42.1,peaty,potato,compost
51,17,99,15.6,31.7,32.6,clay,chickpea,organic
17,39,63,26.4,10.1,52.3,clay,mango,organic
54,47,35,47.6,11.3,83.1,chalky,mustard,mop
94,38,2,36.3,14.2,69.9,loamy,mango,compost
71,79,66,24.5,32.0,29.2,silty,carrot,organic
18,59,40,14.2,12.6,22.0,silty,potato,urea
17,96,49,40.0,48.6,49.8,silty,cotton,dap
19,76,75,25.2,51.6,59.1,chalky,sorghum,npk
86,57,4,17.5,87.5,48.3,silty,cabbage,ammonium sulfate
52,30,40,23.6,59.7,57.7,silty,cotton,npk
92,5,15,30.4,80.1,21.8,silty,sugarcane,super phosphate
77,95,99,30.4,34.3,61.1,clay,rice,dap
58,51,53,12.9,21.7,56.3,loamy,chickpea,organic
87,34,60,41.2,69.5,53.1,silty,banana,ammonium sulfate
26,99,12,31.7,31.8,88.1,loamy,cabbage,urea
11,33,66,33.2,38.7,74.6,sandy,carrot,compost
28,24,30,28.1,33.4,87.0,sandy,coconut,ammonium sulfate
98,75,93,35.6,62.7,34.8,silty,coconut,compost
35,28,100,48.3,26.7,28.0,loamy,mustard,dap
44,1,24,47.8,61.1,83.0,loamy,peanut,mop
56,18,45,38.8,14.0,41.3,sandy,wheat,npk
86,44,99,45.0,66.8,80.9,clay,carrot,organic
1,31,56,29.3,62.5,58.7,loamy,apple,super phosphate
44,9,4,34.6,80.4,71.1,peaty,mango,mop
75,65,50,22.3,45.2,21.3,clay,sugarcane,organic
29,4,52,49.0,63.4,56.8,silty,grape,dap
73,51,55,49.6,59.1,67.2,loamy,barley,dap
55,99,41,32.1,69.7,84.0,chalky,mustard,compost
7,24,51,16.4,25.6,35.9,chalky,soybean,super phosphate
84,59,37,42.7,45.2,41.5,peaty,potato,mop
28,8,40,43.5,33.4,40.7,loamy,millet,dap
33,2,62,38.3,56.6,85.9,chalky,wheat,ammonium sulfate
96,49,47,26.4,42.6,86.5,loamy,sugarcane,urea
63,50,12,19.4,65.7,49.6,silty,wheat,compost
48,66,77,49.9,66.8,21.3,clay,tomato,urea
69,59,41,38.9,55.4,61.8,loamy,mustard,dap
24,57,68,42.6,14.7,74.2,clay,millet,compost
4,59,29,19.5,61.4,50.9,chalky,coconut,urea
33,33,17,43.8,63.7,24.5,loamy,peanut,organic
63,24,47,19.3,59.3,70.7,sandy,peanut,ammonium sulfate
14,45,98,33.1,73.8,38.4,peaty,onion,mop
88,78,58,22.7,70.5,21.1,silty,tea,ammonium sulfate
6,47,40,28.1,42.4,62.6,chalky,mango,ammonium sulfate
95,21,72,41.6,74.2,23.3,sandy,pineapple,urea
32,5,23,25.6,35.4,40.6,silty,chickpea,organic
33,11,98,29.3,56.0,68.1,chalky,rice,npk
79,5,67,30.0,20.1,67.5,silty,tea,dap
44,42,47,43.8,89.8,74.6,peaty,mustard,compost
72,100,54,18.1,48.3,88.4,chalky,mustard,organic
100,5,45,48.4,48.6,36.0,loamy,mustard,dap
0,99,29,36.5,83.2,29.8,loamy,millet,super phosphate
93,44,27,39.0,72.4,25.3,chalky,wheat,npk
52,19,1,42.2,11.9,44.8,sandy,mango,organic
56,12,41,20.0,16.1,58.8,sandy,millet,npk
83,6,10,40.1,16.8,73.5,chalky,cabbage,mop
64,30,77,40.9,84.4,21.7,peaty,grape,urea
62,90,80,42.9,39.5,20.6,chalky,tea,compost
43,24,34,26.7,47.1,79.1,loamy,millet,urea
53,37,6,29.9,24.7,81.9,chalky,wheat,mop
45,30,34,48.4,48.2,88.9,peaty,cabbage,mop
70,99,6,12.0,65.2,37.4,sandy,cabbage,urea
2,25,78,49.9,29.9,71.1,loamy,tomato,ammonium sulfate
22,97,6,43.8,50.8,74.9,clay,grape,dap
27,30,0,28.2,69.7,21.0,sandy,rice,urea
43,29,24,43.1,86.8,23.7,sandy,coffee,npk
45,91,47,34.8,56.4,57.8,sandy,sugarcane,urea
53,42,91,24.4,10.1,55.0,silty,tea,compost
5,82,87,24.6,54.7,23.4,sandy,millet,mop
29,84,16,20.6,48.4,23.9,clay,banana,dap
17,74,67,40.1,35.6,66.8,silty,sorghum,dap
6,51,38,32.1,36.4,26.1,chalky,tea,mop
74,43,55,17.9,75.8,85.0,clay,maize,super phosphate
89,28,65,12.1,86.3,54.5,sandy,sunflower,urea
30,82,75,25.5,27.9,50.7,silty,millet,mop
29,2,7,14.7,28.9,47.8,peaty,banana,npk
82,77,41,46.4,25.1,46.5,chalky,barley,npk
74,22,75,21.3,17.5,83.9,silty,sorghum,urea
7,59,61,40.3,53.1,23.2,peaty,onion,dap
64,7,34,27.5,45.4,27.1,loamy,maize,organic
19,22,67,27.4,44.5,48.7,sandy,cotton,super phosphate
13,50,98,13.8,18.5,26.2,peaty,tea,npk
20,1,94,44.3,47.5,63.0,sandy,onion,super phosphate
50,27,38,12.9,29.5,54.0,clay,rice,urea
32,84,75,24.1,87.0,56.5,sandy,sunflower,ammonium sulfate
35,28,41,38.2,10.8,84.5,silty,peanut,organic
57,98,39,46.7,23.4,25.7,silty,pineapple,super phosphate
51,59,8,32.3,27.8,32.0,peaty,wheat,npk
20,45,1,37.1,87.3,87.9,peaty,tomato,super phosphate
42,77,95,13.4,24.1,83.3,clay,lentil,dap
51,62,44,38.0,25.0,62.7,silty,cotton,npk
26,88,25,38.8,53.5,42.0,peaty,mustard,mop
43,79,53,19.8,73.5,54.2,clay,coconut,ammonium sulfate
88,68,29,12.3,74.0,26.1,sandy,potato,mop
32,61,23,13.4,56.9,47.7,silty,barley,urea
93,90,67,39.5,26.3,25.9,sandy,coffee,npk
68,91,69,38.7,41.2,73.5,peaty,mustard,mop
31,51,16,21.7,18.2,23.7,silty,mango,ammonium sulfate
72,92,36,43.8,61.5,63.1,loamy,onion,ammonium sulfate
91,88,15,21.2,64.9,22.7,peaty,peanut,urea
75,15,73,45.9,11.3,39.3,loamy,millet,urea
51,65,5,28.3,72.5,54.1,clay,coconut,compost
74,26,91,19.7,22.8,88.2,chalky,pineapple,organic
16,71,77,40.7,86.6,66.4,sandy,soybean,super phosphate
33,89,62,21.8,51.9,72.2,loamy,cotton,organic
7,28,9,12.1,77.7,63.1,peaty,soybean,mop
83,37,31,48.3,73.9,62.5,peaty,tomato,npk
93,34,73,36.6,32.6,39.1,clay,carrot,dap
32,37,60,31.3,25.5,64.3,loamy,tea,dap
88,99,7,14.9,28.1,54.0,silty,carrot,super phosphate
76,77,2,17.3,49.0,52.0,silty,coconut,mop
58,91,3,14.9,72.1,67.1,chalky,barley,super phosphate
71,90,14,10.4,36.7,76.7,peaty,millet,dap
15,91,14,48.9,47.0,68.6,loamy,soybean,urea
39,57,57,26.0,28.2,72.2,sandy,tea,npk
7,47,3,12.0,82.4,47.8,loamy,sunflower,ammonium sulfate
10,87,23,12.4,70.6,32.6,silty,mustard,mop
25,16,47,47.3,18.9,23.4,clay,cabbage,ammonium sulfate
77,41,78,36.7,72.1,46.0,clay,lentil,npk
14,39,99,32.8,71.3,37.5,sandy,rice,npk
93,4,95,20.0,39.3,51.7,sandy,sunflower,dap
8,87,98,15.9,54.7,87.9,chalky,maize,npk
100,21,56,24.2,88.6,32.4,chalky,banana,compost
1,21,55,21.2,59.0,35.6,chalky,barley,urea
39,88,93,43.1,61.4,48.4,sandy,potato,organic
54,65,70,43.1,66.2,57.3,peaty,coconut,organic
7,51,11,26.1,59.6,30.7,peaty,coconut,dap
43,7,90,22.3,59.7,60.9,chalky,maize,mop
79,43,75,44.1,35.8,38.7,silty,pineapple,mop
72,57,14,37.9,29.1,81.8,peaty,rice,npk
92,75,40,43.4,84.6,31.4,loamy,mango,organic
27,73,25,19.5,60.5,23.0,sandy,potato,organic
75,46,8,42.1,53.8,87.1,chalky,coffee,npk
99,18,20,11.6,61.4,46.2,clay,lentil,dap
94,13,54,16.3,32.6,48.4,clay,millet,dap
27,0,83,46.4,22.2,36.1,loamy,barley,urea
59,13,52,49.9,36.4,86.8,loamy,cabbage,dap
24,38,54,43.0,63.1,28.2,silty,lentil,mop
53,85,97,31.3,14.9,81.2,chalky,pineapple,mop
22,7,20,49.8,78.9,23.0,silty,cotton,compost
92,19,99,31.4,50.4,51.3,clay,sunflower,compost
9,90,72,17.2,60.9,22.2,sandy,mango,ammonium sulfate
13,68,31,25.5,53.0,30.3,chalky,cabbage,dap
42,43,71,15.9,76.2,72.7,loamy,pineapple,mop
39,28,3,22.5,48.4,89.7,sandy,tea,npk
36,77,86,33.0,63.1,70.2,silty,tomato,npk
99,35,81,41.2,34.5,70.5,sandy,mustard,organic
76,43,23,43.5,71.4,41.7,peaty,grape,mop
15,32,14,19.3,85.5,32.7,peaty,soybean,dap
91,74,46,12.0,47.9,86.4,silty,pineapple,ammonium sulfate
75,57,95,20.9,72.6,28.4,sandy,carrot,npk
52,45,67,35.1,49.9,67.4,silty,sugarcane,super phosphate
14,88,0,47.3,32.6,69.5,chalky,sorghum,mop
6,89,74,26.7,35.6,28.0,chalky,grape,organic
7,24,37,24.9,30.8,21.6,clay,chickpea,ammonium sulfate
42,21,53,31.2,81.0,80.8,clay,rice,urea
3,74,85,34.5,72.4,56.9,chalky,cabbage,dap
75,29,73,41.9,68.3,61.6,clay,onion,organic
62,75,0,20.4,20.1,87.3,peaty,tea,npk
59,28,10,12.1,82.6,59.4,clay,cotton,compost
74,77,99,30.5,58.3,68.1,loamy,tomato,ammonium sulfate
45,42,28,11.4,84.3,44.2,loamy,potato,urea
36,38,89,47.8,46.0,25.1,peaty,potato,ammonium sulfate
62,22,73,35.9,66.6,47.8,loamy,chickpea,ammonium sulfate
83,87,53,25.9,33.0,71.3,clay,maize,urea
1,63,87,19.2,57.4,89.3,silty,barley,organic
33,77,18,19.3,21.5,83.5,clay,tea,ammonium sulfate
15,29,37,11.2,23.7,71.7,clay,mustard,npk
91,35,53,42.1,33.5,22.0,peaty,lentil,organic
10,83,7,38.4,69.0,64.4,loamy,carrot,npk
55,69,18,23.0,81.1,82.9,loamy,tomato,ammonium sulfate
47,71,100,35.0,72.4,38.3,clay,mustard,npk
37,30,4,31.4,82.9,88.5,chalky,coconut,super phosphate
34,42,48,40.1,33.7,78.2,sandy,wheat,npk
13,20,42,21.5,75.5,76.5,peaty,peanut,mop
14,19,33,26.2,34.9,42.0,silty,banana,dap
84,74,68,41.8,58.1,70.1,peaty,wheat,mop
4,27,16,45.3,76.4,73.3,sandy,banana,urea
83,22,90,14.8,36.0,66.5,silty,sunflower,organic
20,98,43,38.1,73.3,58.9,peaty,sunflower,mop
97,95,90,20.5,12.6,26.7,sandy,carrot,npk
15,46,49,46.1,28.4,67.0,loamy,rice,compost
4,96,1,37.0,15.7,55.0,silty,wheat,organic
24,25,61,37.8,75.9,45.3,peaty,wheat,organic
2,60,70,29.7,82.3,46.7,chalky,potato,dap
20,17,24,29.8,16.9,33.0,loamy,chickpea,dap
92,49,82,22.3,35.8,58.7,silty,pineapple,compost
86,30,46,42.4,14.8,29.0,sandy,carrot,urea
82,98,63,22.2,65.2,44.6,chalky,cabbage,compost
55,71,80,10.1,49.4,58.1,loamy,chickpea,urea
94,98,90,25.8,35.8,63.9,sandy,barley,npk
56,88,37,30.2,17.8,60.0,loamy,millet,compost
78,52,51,33.3,88.3,46.0,sandy,lentil,super phosphate
22,14,28,20.8,86.6,29.3,clay,peanut,mop
16,55,43,27.9,62.9,84.6,silty,rice,dap
51,35,17,40.6,57.6,72.7,peaty,millet,urea
15,1,37,38.2,34.1,61.2,clay,banana,ammonium sulfate
51,28,38,19.7,16.7,47.9,clay,coconut,npk
6,74,2,33.6,68.2,83.5,clay,millet,organic
0,26,46,17.4,14.9,38.4,clay,peanut,organic
68,35,4,22.8,16.8,69.0,loamy,millet,super phosphate
70,28,53,16.5,41.6,24.3,loamy,lentil,mop
29,24,8,25.4,58.4,45.1,peaty,cotton,ammonium sulfate
18,71,75,32.7,70.2,21.0,silty,sugarcane,compost
88,53,69,22.4,24.7,61.8,chalky,chickpea,urea
96,73,32,41.7,19.9,20.4,clay,soybean,dap
35,91,52,33.2,84.1,40.6,sandy,coconut,dap
74,54,71,23.1,90.0,52.7,chalky,tomato,super phosphate
76,8,65,35.5,16.2,63.3,loamy,banana,compost
97,59,49,37.8,35.3,87.1,silty,chickpea,organic
6,49,44,26.6,83.6,77.8,peaty,apple,mop
43,7,75,27.8,53.3,54.0,peaty,wheat,npk
17,14,15,26.5,19.8,49.0,silty,chickpea,npk
85,36,67,48.5,50.0,83.9,silty,grape,ammonium sulfate
24,23,58,12.2,16.8,40.7,peaty,banana,dap
3,79,12,27.1,79.2,21.5,loamy,carrot,mop
8,43,21,38.9,67.4,37.6,sandy,barley,ammonium sulfate
29,74,68,32.0,42.5,33.8,silty,banana,npk
34,9,51,15.2,23.3,37.0,peaty,lentil,urea
74,35,78,21.5,19.6,75.3,loamy,mango,ammonium sulfate
25,88,30,28.9,19.4,46.9,loamy,millet,super phosphate
83,51,62,42.0,50.4,24.8,sandy,sugarcane,npk
53,55,80,10.1,19.6,85.8,clay,tea,dap
15,81,54,29.5,11.8,62.2,silty,rice,mop
84,100,47,14.3,39.1,53.7,silty,carrot,super phosphate
40,46,93,34.2,25.0,55.9,peaty,carrot,dap
2,80,90,45.8,31.5,31.9,clay,soybean,dap
36,39,8,18.4,66.2,81.5,clay,rice,compost
43,6,55,10.9,56.1,39.7,peaty,lentil,compost
59,19,87,31.1,59.0,83.1,loamy,coffee,organic
2,86,12,34.2,66.3,21.9,clay,lentil,urea
90,84,56,45.5,29.8,21.3,chalky,banana,compost
7,82,48,19.4,31.7,57.1,chalky,pineapple,compost
43,46,28,27.7,34.6,66.7,peaty,millet,super phosphate
6,91,85,14.1,86.3,46.5,clay,sunflower,super phosphate
43,94,85,14.0,48.3,60.6,clay,onion,urea
60,70,45,17.4,82.9,56.1,clay,millet,ammonium sulfate
5,49,40,41.9,28.2,26.7,peaty,barley,ammonium sulfate
44,9,70,19.0,88.3,70.3,chalky,chickpea,organic
11,96,70,44.8,19.8,72.2,chalky,sunflower,compost
30,48,41,32.9,40.4,31.5,loamy,tomato,npk
9,85,57,19.0,52.1,49.5,sandy,chickpea,super phosphate
85,22,92,39.2,76.7,65.9,loamy,millet,organic
6,87,3,49.3,80.9,30.2,sandy,potato,urea
49,37,93,37.0,82.1,30.7,clay,sunflower,compost
2,10,9,20.6,88.1,71.5,peaty,mustard,ammonium sulfate
14,10,6,25.2,85.1,48.6,chalky,apple,super phosphate
91,31,52,19.0,61.3,68.9,sandy,wheat,dap
45,60,98,25.4,29.9,86.0,chalky,mango,urea
62,99,76,47.4,50.9,54.9,peaty,tea,urea
81,72,86,26.7,43.4,64.2,chalky,millet,mop
