nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
56,26,86,32.8,14.5,51.4,laterite,mango,urea
40,42,24,34.9,20.1,64.9,loamy,spinach,vermicompost
42,25,89,37.1,43.9,72.8,loamy,coffee,urea
65,12,56,47.1,32.5,76.1,mountain,brinjal,organic
75,23,95,19.1,59.5,21.0,mountain,pomegranate,compost
35,39,51,11.7,66.4,45.8,alluvial,mango,dap
27,41,49,43.7,65.4,70.8,peat,tobacco,compost
72,84,77,41.9,31.7,81.8,laterite,cotton,ammonium sulfate
79,96,78,37.9,18.0,37.9,mountain,sesame,urea
1,46,19,48.1,49.4,64.0,arid,rubber,compost
71,93,27,16.7,35.3,78.9,loamy,jute,urea
95,69,4,27.2,30.4,83.6,forest,guava,ammonium sulfate
59,12,41,22.1,71.2,60.3,arid,watermelon,mop
72,87,97,29.8,67.0,38.7,arid,mango,npk
97,71,45,13.4,79.9,66.1,saline,guava,dap
25,71,66,15.2,52.9,80.0,peat,tea,ammonium sulfate
38,57,23,40.3,81.9,85.6,mountain,rubber,mop
10,58,35,12.0,68.4,51.3,loamy,brinjal,urea
7,42,69,31.9,59.4,67.5,loamy,mango,vermicompost
32,23,8,29.7,13.2,83.9,mountain,millet,vermicompost
13,71,71,27.2,34.3,26.8,black,pigeon pea,vermicompost
26,71,14,31.1,19.1,47.4,peat,carrot,dap
56,68,47,13.7,34.9,60.4,alluvial,kidney bean,urea
42,50,80,38.0,85.1,62.7,red,mango,urea
27,25,81,35.8,56.5,31.3,red,black gram,urea
75,53,12,45.9,81.0,57.7,laterite,grape,compost
99,78,82,37.0,82.8,43.5,alluvial,cowpea,bio-fertilizer
57,24,15,43.3,50.5,35.4,red,lentil,vermicompost
2,83,93,15.8,57.6,62.6,arid,cauliflower,organic
33,36,28,36.7,31.9,46.8,black,chickpea,bio-fertilizer
77,55,93,40.5,60.1,21.4,mountain,pigeon pea,super phosphate
90,9,40,21.9,37.6,48.1,mountain,cowpea,vermicompost
20,46,22,30.6,69.8,21.1,forest,potato,organic
44,9,93,26.5,84.7,60.3,saline,groundnut,super phosphate
11,28,100,25.5,62.0,40.8,arid,carrot,bio-fertilizer
87,4,18,22.8,40.3,38.2,black,garlic,bio-fertilizer
28,27,34,10.2,51.0,65.3,arid,peas,mop
26,95,49,32.5,80.5,26.5,peat,oats,npk
8,94,18,19.1,32.3,74.3,laterite,sugarcane,super phosphate
89,1,28,30.0,16.4,47.3,loamy,tea,npk
53,25,27,41.3,26.6,56.8,loamy,tea,super phosphate
33,99,83,35.1,83.6,64.5,forest,jute,ammonium sulfate
38,21,32,18.6,83.9,25.7,loamy,sesame,urea
41,31,19,44.6,34.9,77.7,forest,soybean,dap
5,19,12,12.7,76.7,43.0,arid,rye,mop
1,98,5,14.6,66.3,31.3,forest,coffee,vermicompost
34,79,29,49.4,12.0,54.8,forest,safflower,compost
84,42,45,15.6,79.8,58.0,mountain,carrot,urea
46,22,78,16.4,78.6,86.2,laterite,cabbage,ammonium sulfate
51,20,52,48.2,83.2,61.1,red,pineapple,mop
12,44,27,48.3,14.0,30.7,loamy,tobacco,urea
95,78,75,48.8,47.6,55.1,saline,safflower,vermicompost
3,87,99,27.5,44.1,69.5,saline,safflower,super phosphate
47,40,63,25.7,66.9,72.5,saline,apple,mop
37,100,97,39.6,63.7,86.8,arid,watermelon,compost
43,64,93,38.1,30.7,75.7,peat,brinjal,dap
98,80,62,21.1,46.9,62.4,saline,jute,compost
66,99,27,17.3,63.6,63.4,alluvial,spinach,compost
9,47,86,37.6,35.4,76.2,mountain,orange,organic
4,76,48,49.4,17.6,59.5,red,green gram,organic
25,13,34,37.1,79.7,52.3,saline,mango,mop
10,89,6,19.0,58.4,71.1,arid,millet,mop
3,35,49,49.6,27.4,41.9,arid,banana,urea
30,48,1,30.2,29.7,48.8,saline,green gram,compost
36,92,19,33.6,22.2,31.6,laterite,peas,organic
72,70,30,13.7,46.0,22.0,forest,rice,dap
95,23,91,23.5,81.4,25.6,red,sorghum,dap
36,89,65,24.3,81.1,84.1,black,peas,npk
76,2,65,49.1,81.5,44.5,mountain,guava,organic
63,59,43,38.7,84.5,38.7,saline,rubber,vermicompost
33,37,0,37.4,13.1,24.4,laterite,sesame,urea
44,60,76,21.5,58.2,80.9,alluvial,green gram,npk
10,43,7,27.5,83.8,58.6,red,cabbage,npk
41,75,3,15.5,68.9,41.4,peat,sesame,ammonium sulfate
72,25,94,49.6,12.3,86.1,red,sesame,compost
16,20,9,25.6,64.7,20.7,arid,chickpea,urea
62,46,6,43.5,76.4,72.6,peat,banana,vermicompost
83,42,99,35.1,88.2,88.6,laterite,sugarcane,ammonium sulfate
72,61,17,20.0,75.1,31.8,mountain,pomegranate,dap
84,84,81,31.9,49.8,72.0,red,soybean,ammonium sulfate
3,62,16,40.4,14.5,75.2,loamy,rice,dap
67,27,64,24.3,77.6,60.2,mountain,safflower,npk
63,79,18,25.1,64.7,57.9,forest,potato,bio-fertilizer
4,55,60,14.7,41.4,63.3,alluvial,garlic,bio-fertilizer
19,73,42,32.2,74.4,68.9,peat,green gram,urea
70,62,3,13.5,42.0,82.9,forest,black gram,mop
92,14,11,15.4,30.1,31.7,loamy,watermelon,bio-fertilizer
68,87,17,27.1,70.3,73.9,loamy,rubber,super phosphate
32,34,75,32.9,72.5,75.0,mountain,pineapple,dap
45,71,78,29.7,84.1,34.2,red,barley,dap
87,15,20,39.4,11.1,76.6,loamy,sorghum,ammonium sulfate
96,1,19,44.4,74.7,71.5,saline,mango,ammonium sulfate
27,39,24,39.8,22.2,77.0,mountain,watermelon,mop
62,51,59,16.3,61.4,37.4,peat,pigeon pea,compost
41,7,37,11.6,80.7,54.7,red,sugarcane,mop
5,69,4,18.1,86.5,70.8,saline,jute,npk
76,93,48,13.3,72.8,24.9,loamy,safflower,mop
11,43,94,35.3,78.1,68.6,alluvial,oats,npk
86,58,7,13.3,30.2,84.2,peat,sesame,dap
29,0,99,21.3,10.5,65.3,black,green gram,vermicompost
95,81,90,13.7,11.6,85.9,mountain,peas,dap
18,72,86,11.6,49.8,25.8,black,rice,ammonium sulfate
87,43,32,39.4,37.4,24.7,saline,tomato,compost
88,94,3,42.2,52.5,24.9,loamy,peas,urea
65,56,4,13.0,37.9,68.4,forest,mango,mop
58,8,58,35.5,57.7,27.3,mountain,barley,compost
63,44,80,25.1,13.3,74.5,forest,spinach,organic
71,48,96,44.9,66.8,27.7,saline,coconut,super phosphate
3,62,50,46.7,47.6,75.0,mountain,chickpea,organic
54,62,39,22.2,41.4,60.4,peat,cabbage,dap
37,36,26,44.2,27.9,21.9,arid,pigeon pea,vermicompost
67,7,27,50.0,86.5,84.2,forest,soybean,super phosphate
48,75,69,15.0,29.9,71.4,laterite,brinjal,urea
83,25,75,46.0,71.3,38.3,arid,sunflower,dap
38,9,63,38.0,73.5,60.1,forest,coconut,mop
59,55,20,21.4,61.3,30.8,laterite,pigeon pea,organic
13,31,29,35.7,37.2,52.5,arid,oats,bio-fertilizer
62,4,63,17.8,23.0,89.6,alluvial,guava,super phosphate
3,69,72,19.8,68.8,56.7,peat,cowpea,compost
54,0,95,27.7,30.7,89.6,red,barley,compost
33,86,66,22.8,46.8,68.3,laterite,rice,urea
79,59,57,31.7,46.5,42.2,peat,peas,compost
25,44,75,30.9,33.2,87.2,saline,green gram,ammonium sulfate
97,28,17,30.2,41.8,29.8,loamy,maize,bio-fertilizer
84,11,29,18.4,50.2,56.3,peat,coffee,urea
96,46,24,34.8,19.2,69.2,black,cauliflower,super phosphate
37,79,46,42.1,25.6,82.7,forest,carrot,dap
63,8,52,41.4,65.3,70.5,red,pineapple,urea
78,88,25,19.8,57.8,31.5,black,soybean,super phosphate
76,96,14,29.6,24.2,55.3,alluvial,rye,dap
16,67,95,23.6,49.3,86.0,loamy,tea,npk
7,45,86,37.1,42.6,87.8,black,chickpea,urea
0,80,99,32.0,26.4,86.2,laterite,rye,mop
26,23,83,35.5,50.4,85.5,arid,soybean,vermicompost
47,9,80,31.8,50.3,48.9,arid,pomegranate,mop
52,21,17,46.1,21.8,39.8,red,mustard,organic
27,26,16,46.9,25.5,63.2,arid,chickpea,vermicompost
5,61,26,23.6,61.7,87.9,loamy,green gram,dap
86,4,99,31.9,24.0,40.5,loamy,brinjal,bio-fertilizer
84,99,68,46.8,49.1,41.4,peat,rubber,bio-fertilizer
37,67,27,16.1,22.3,70.1,laterite,grape,vermicompost
42,98,68,23.9,35.4,48.0,loamy,pigeon pea,super phosphate
47,35,37,48.3,18.1,84.3,red,sorghum,bio-fertilizer
78,13,83,26.8,17.1,24.2,black,maize,compost
69,32,74,22.1,18.6,36.4,alluvial,potato,urea
61,20,50,33.3,40.3,53.3,laterite,cauliflower,npk
100,93,71,38.6,83.3,57.7,peat,barley,vermicompost
11,81,15,29.7,21.2,72.9,black,banana,urea
91,39,2,20.0,24.7,36.4,red,wheat,ammonium sulfate
57,55,94,11.4,27.0,61.7,arid,tomato,npk
7,80,25,38.5,43.6,45.7,black,mango,compost
96,57,72,48.3,17.0,74.8,laterite,banana,super phosphate
71,78,63,10.8,62.0,46.1,forest,coconut,dap
70,16,84,23.3,13.5,55.3,black,tea,organic
25,5,9,40.3,21.1,72.6,mountain,tea,dap
84,38,39,25.1,57.0,33.5,loamy,rice,npk
90,63,86,46.3,32.1,82.6,laterite,black gram,compost
62,9,5,28.4,24.5,86.3,red,peas,vermicompost
30,49,37,19.4,84.5,28.5,red,cotton,mop
99,74,67,21.8,63.4,67.6,black,orange,mop
74,10,72,19.4,43.8,30.5,saline,potato,bio-fertilizer
31,92,32,26.6,87.6,66.6,laterite,garlic,ammonium sulfate
39,52,5,39.7,29.0,76.2,alluvial,brinjal,bio-fertilizer
82,55,58,12.5,38.1,90.0,alluvial,black gram,npk
25,7,63,17.8,74.0,64.1,black,maize,urea
72,18,39,43.1,84.1,64.9,arid,apple,bio-fertilizer
62,38,40,22.0,86.1,50.1,black,soybean,super phosphate
38,39,10,34.9,57.1,58.3,mountain,guava,vermicompost
65,91,44,32.4,76.6,76.9,forest,guava,organic
96,84,99,36.2,44.3,77.2,peat,jute,super phosphate
76,54,24,23.1,61.2,79.6,peat,spinach,super phosphate
37,23,35,31.7,29.5,55.1,laterite,tea,vermicompost
39,23,11,45.9,40.2,56.1,peat,brinjal,super phosphate
98,45,29,34.1,40.5,88.1,mountain,wheat,dap
17,41,6,31.3,24.0,46.8,black,soybean,urea
29,82,76,34.2,44.3,83.1,peat,guava,urea
35,31,14,13.4,47.6,55.7,saline,mango,ammonium sulfate
49,75,71,22.1,20.5,54.7,alluvial,tomato,super phosphate
32,87,83,36.6,33.5,52.0,forest,maize,urea
61,37,67,22.4,33.1,42.2,peat,brinjal,bio-fertilizer
9,49,85,19.9,53.6,85.9,arid,rice,dap
55,60,7,14.6,51.1,84.0,loamy,tea,super phosphate
20,71,35,28.4,80.5,24.4,loamy,soybean,urea
45,88,53,43.1,75.4,89.6,peat,pineapple,urea
90,65,53,33.9,67.6,86.3,arid,tomato,npk
98,18,74,30.6,35.6,79.3,laterite,maize,npk
70,0,92,34.2,86.0,57.7,mountain,banana,mop
1,81,10,15.5,10.8,54.2,saline,mustard,vermicompost
48,85,52,34.0,66.6,51.0,arid,jute,npk
98,98,46,14.5,56.5,70.1,laterite,potato,mop
67,100,91,10.3,29.4,23.4,saline,soybean,ammonium sulfate
54,58,9,47.8,77.8,46.8,saline,potato,urea
93,96,0,33.5,80.2,26.8,red,tobacco,dap
19,29,14,19.1,53.7,72.6,forest,coffee,vermicompost
16,10,45,33.5,22.0,64.8,arid,sunflower,urea
41,47,9,41.0,28.0,58.2,forest,garlic,organic
71,50,70,24.1,80.8,70.3,forest,mango,bio-fertilizer
23,60,65,24.1,71.4,40.1,loamy,oats,urea
65,56,34,19.3,43.0,25.5,red,mustard,bio-fertilizer
98,99,47,23.9,89.5,49.9,black,rubber,compost
26,52,14,46.1,59.0,34.9,arid,mustard,organic
66,58,8,33.6,38.3,37.3,arid,safflower,compost
57,31,89,34.6,58.6,24.7,mountain,tobacco,organic
58,41,6,27.9,74.2,57.3,peat,banana,bio-fertilizer
52,93,93,34.7,63.5,48.7,loamy,grape,bio-fertilizer
68,3,52,22.6,72.8,36.1,peat,mustard,urea
18,84,15,12.2,21.8,56.9,arid,mustard,vermicompost
2,63,40,21.9,40.5,36.8,saline,linseed,ammonium sulfate
89,79,89,19.3,23.4,86.0,mountain,cowpea,dap
41,72,55,15.6,85.5,26.4,mountain,cowpea,compost
48,93,74,40.2,76.5,41.5,black,rubber,mop
44,82,52,20.7,59.7,87.3,peat,peas,dap
92,84,34,34.9,34.8,32.0,forest,sugarcane,mop
75,88,73,18.0,85.4,35.7,forest,watermelon,bio-fertilizer
10,48,21,22.1,31.4,24.7,peat,pineapple,dap
67,27,31,44.7,43.0,82.8,mountain,wheat,vermicompost
46,85,82,37.0,52.7,27.0,loamy,pomegranate,mop
69,84,6,27.6,41.2,44.0,forest,cauliflower,vermicompost
52,74,86,10.4,25.7,53.5,peat,rubber,bio-fertilizer
43,88,6,37.3,41.3,44.5,alluvial,coconut,organic
14,85,57,16.7,49.7,70.4,alluvial,peas,super phosphate
63,92,47,31.2,51.6,76.6,saline,sesame,organic
26,96,28,30.2,33.2,58.1,loamy,black gram,organic
21,26,93,16.8,61.5,32.1,saline,spinach,npk
75,64,70,35.2,67.7,72.5,saline,sorghum,urea
36,49,17,34.5,76.2,20.4,peat,sorghum,vermicompost
19,38,89,17.6,28.7,38.7,red,grape,dap
47,94,35,12.5,66.8,63.9,laterite,pineapple,npk
47,69,54,31.7,27.6,74.4,black,cowpea,vermicompost
71,16,74,40.4,73.4,57.6,arid,potato,super phosphate
88,75,90,27.8,37.2,77.5,arid,carrot,bio-fertilizer
68,81,19,31.9,62.8,51.7,saline,cauliflower,urea
1,69,63,13.4,27.0,50.0,alluvial,cauliflower,bio-fertilizer
60,3,93,19.6,30.9,63.6,forest,coffee,npk
9,67,4,34.7,23.9,53.4,loamy,soybean,npk
2,54,57,46.9,45.4,77.5,loamy,oats,npk
71,47,23,20.8,52.0,62.4,mountain,grape,dap
13,13,35,21.4,81.3,80.5,alluvial,cotton,compost
1,54,53,39.2,76.4,41.1,black,sunflower,super phosphate
19,78,100,39.1,57.2,29.3,arid,guava,organic
100,73,82,48.1,45.6,23.4,red,carrot,urea
70,25,81,19.3,38.1,73.5,mountain,chickpea,bio-fertilizer
19,19,78,31.0,31.6,48.6,loamy,barley,urea
46,46,74,41.3,45.7,30.9,laterite,lentil,npk
68,98,19,42.6,33.2,35.5,black,mustard,vermicompost
68,2,4,21.8,25.6,89.1,red,oats,npk
88,10,82,36.7,39.7,30.6,red,soybean,organic
32,52,3,42.0,36.3,83.5,loamy,spinach,npk
54,19,70,25.9,30.5,30.6,peat,rice,organic
33,23,69,15.3,38.1,77.5,alluvial,carrot,bio-fertilizer
16,85,24,48.2,10.5,51.0,red,tomato,dap
31,39,0,18.0,58.6,72.7,loamy,cowpea,vermicompost
13,46,73,42.3,38.0,80.0,red,barley,urea
23,100,90,11.0,70.4,88.7,arid,pigeon pea,vermicompost
46,53,53,18.5,87.5,47.3,saline,sorghum,ammonium sulfate
84,30,15,20.9,60.8,58.8,alluvial,maize,bio-fertilizer
8,4,77,25.9,65.2,42.0,alluvial,sesame,ammonium sulfate
30,50,37,25.2,29.9,48.8,arid,spinach,compost
40,88,33,30.0,24.0,78.3,black,potato,urea
1,49,84,15.9,79.9,21.4,alluvial,tomato,bio-fertilizer
31,31,77,25.8,54.5,37.2,laterite,pigeon pea,dap
100,42,50,43.7,78.1,30.2,forest,black gram,urea
96,89,88,41.8,13.4,62.5,peat,orange,ammonium sulfate
19,55,84,17.6,72.6,72.8,mountain,orange,vermicompost
29,22,74,34.5,29.1,40.3,black,jute,compost
89,84,58,38.1,62.7,45.7,mountain,peas,dap
50,33,64,17.4,78.0,79.6,saline,onion,organic
69,68,45,41.8,45.2,52.5,alluvial,chickpea,organic
91,51,43,34.1,78.0,29.6,loamy,apple,dap
29,48,93,31.6,80.0,38.9,laterite,linseed,urea
43,92,2,27.8,40.8,63.2,mountain,apple,bio-fertilizer
54,25,45,38.7,74.4,31.0,forest,banana,vermicompost
85,7,14,29.3,11.0,60.3,peat,garlic,super phosphate
66,67,5,43.2,56.7,71.1,mountain,pomegranate,mop
57,22,64,27.2,73.4,85.1,laterite,soybean,bio-fertilizer
77,53,10,20.9,58.6,85.6,black,pomegranate,dap
62,19,37,32.7,42.8,84.7,saline,brinjal,super phosphate
65,76,17,40.8,72.7,58.7,mountain,kidney bean,dap
38,94,6,27.4,20.1,76.4,alluvial,chickpea,compost
44,34,44,46.7,79.1,29.1,alluvial,cauliflower,compost
11,31,85,42.0,80.3,53.7,peat,kidney bean,compost
21,71,47,20.9,50.1,25.8,laterite,apple,vermicompost
98,15,18,17.7,82.7,77.5,black,tomato,ammonium sulfate
5,50,53,24.2,15.4,21.0,arid,pineapple,vermicompost
63,3,78,26.9,31.9,42.0,forest,linseed,dap
79,48,77,11.8,28.2,25.9,black,linseed,mop
77,41,22,11.3,23.3,84.4,alluvial,onion,npk
100,11,13,11.4,39.2,74.2,laterite,linseed,npk
7,69,59,11.9,63.5,45.0,arid,green gram,compost
100,82,84,34.8,64.0,22.0,peat,rice,urea
58,72,50,37.8,29.0,27.8,alluvial,safflower,mop
40,70,52,46.3,13.6,58.0,alluvial,cowpea,super phosphate
28,6,74,32.3,32.5,44.7,saline,cabbage,ammonium sulfate
39,42,32,38.0,79.8,32.1,peat,orange,mop
17,56,86,47.0,64.2,82.8,alluvial,rice,compost
10,85,40,36.7,19.1,78.4,mountain,cowpea,vermicompost
51,89,60,17.9,22.9,58.4,red,black gram,super phosphate
1,33,61,14.0,78.2,47.3,peat,potato,mop
3,1,52,29.0,52.0,24.0,saline,chickpea,mop
57,13,77,10.7,37.0,81.3,loamy,sorghum,bio-fertilizer
91,50,49,19.0,77.8,80.3,mountain,millet,super phosphate
12,67,18,29.9,17.5,82.8,black,garlic,ammonium sulfate
30,18,24,18.8,40.5,75.1,loamy,cowpea,super phosphate
27,3,95,27.8,22.8,32.4,red,rice,vermicompost
38,9,78,25.3,89.7,61.9,laterite,grape,npk
58,27,81,48.5,38.5,62.9,red,barley,npk
35,49,54,18.8,60.1,28.1,peat,apple,super phosphate
14,21,34,41.4,76.0,21.3,alluvial,carrot,npk
83,59,26,40.0,46.2,57.4,arid,banana,super phosphate
42,28,48,26.2,13.3,50.7,arid,peas,mop
34,49,58,25.7,83.9,58.5,forest,lentil,organic
81,55,98,41.0,67.0,31.3,red,garlic,vermicompost
98,84,47,48.3,50.5,80.1,mountain,cabbage,dap
49,74,92,44.4,52.7,29.7,black,cotton,dap
26,56,19,14.1,61.2,63.5,saline,cauliflower,compost
21,97,23,11.0,86.9,43.6,red,jute,organic
75,96,48,29.4,74.7,54.5,forest,chickpea,dap
68,99,99,11.4,26.6,89.5,arid,mango,super phosphate
82,55,56,20.8,54.3,35.6,laterite,tea,npk
82,44,74,43.9,81.4,24.5,saline,cabbage,dap
98,39,91,41.3,49.4,21.4,loamy,linseed,super phosphate
33,87,48,22.6,33.4,68.1,mountain,carrot,bio-fertilizer
18,41,88,24.1,61.5,55.8,loamy,spinach,organic
93,46,76,31.2,38.7,75.8,red,potato,dap
42,40,100,36.2,19.8,51.2,alluvial,soybean,dap
7,91,82,15.8,12.3,70.6,red,apple,ammonium sulfate
88,28,34,36.2,65.0,79.2,red,pomegranate,mop
72,94,42,28.7,85.0,57.5,red,sunflower,super phosphate
6,59,53,42.0,80.5,82.7,black,rubber,mop
57,37,94,31.8,14.2,43.9,saline,pineapple,super phosphate
40,53,14,36.5,23.2,82.3,saline,tea,vermicompost
13,16,83,36.8,27.3,79.5,alluvial,sorghum,npk
42,58,87,15.2,28.0,25.4,forest,kidney bean,bio-fertilizer
90,65,100,44.7,11.7,73.2,red,banana,compost
32,18,100,12.8,66.0,45.1,loamy,potato,organic
40,28,4,48.0,57.9,41.0,red,oats,mop
72,95,57,45.0,48.4,76.8,loamy,tobacco,ammonium sulfate
94,63,83,28.3,89.5,35.6,red,lentil,dap
55,25,47,25.5,31.1,21.1,arid,barley,vermicompost
20,61,85,34.8,82.9,53.8,arid,kidney bean,mop
57,61,31,19.6,68.4,87.4,alluvial,tea,compost
18,56,95,36.2,59.1,69.0,mountain,peas,compost
88,86,2,30.1,87.6,21.0,black,coffee,super phosphate
34,67,28,43.7,35.2,30.7,saline,carrot,vermicompost
13,5,9,25.3,69.4,50.2,arid,guava,vermicompost
36,61,63,11.0,18.1,65.7,red,sesame,urea
63,40,61,28.4,10.0,80.2,mountain,tobacco,dap
87,54,91,10.9,75.4,84.4,loamy,lentil,vermicompost
71,72,17,34.2,73.4,52.7,alluvial,potato,ammonium sulfate
83,49,39,24.2,12.8,57.6,arid,black gram,dap
72,79,69,11.5,21.1,75.0,black,potato,npk
81,73,30,43.8,76.8,50.9,alluvial,chickpea,mop
7,100,38,19.8,35.4,80.0,red,tobacco,urea
27,20,84,17.0,66.0,47.3,loamy,rye,compost
28,49,21,19.0,65.0,40.9,peat,orange,vermicompost
1,67,56,39.4,27.3,60.4,black,banana,npk
26,82,56,20.7,77.6,39.4,peat,maize,npk
21,81,55,12.1,27.3,53.5,black,tea,compost
5,7,17,27.6,34.0,58.6,black,rice,mop
14,66,11,22.2,34.2,77.3,alluvial,cowpea,bio-fertilizer
73,2,68,25.6,86.3,47.8,saline,pigeon pea,npk
23,15,90,44.4,62.7,81.5,red,carrot,super phosphate
48,90,15,46.9,64.9,41.6,forest,guava,vermicompost
66,87,72,26.1,25.3,80.8,laterite,onion,compost
71,71,4,33.3,87.8,32.2,mountain,linseed,urea
70,11,17,27.1,16.2,82.6,loamy,cabbage,mop
32,28,76,18.7,87.1,74.9,loamy,brinjal,compost
46,49,91,11.6,89.6,51.3,saline,spinach,mop
77,97,93,13.9,20.5,75.5,forest,rubber,mop
90,100,47,50.0,58.6,44.7,alluvial,jute,npk
74,26,4,28.7,58.6,34.1,loamy,green gram,organic
4,10,50,33.2,86.7,50.9,red,jute,bio-fertilizer
82,63,89,20.9,81.8,46.7,red,orange,super phosphate
84,46,45,33.0,53.0,36.1,red,tea,urea
38,46,24,16.0,61.6,66.4,forest,coconut,compost
54,16,75,48.3,23.5,86.2,forest,coconut,vermicompost
19,97,2,34.5,58.1,42.6,red,banana,super phosphate
19,77,61,28.7,24.9,54.9,red,potato,vermicompost
18,33,2,31.9,23.5,47.2,red,safflower,super phosphate
47,8,61,24.7,19.9,84.3,laterite,grape,dap
35,97,14,33.7,71.0,27.1,black,chickpea,super phosphate
41,68,24,27.3,56.3,58.7,peat,jute,organic
42,91,55,37.9,64.6,32.3,black,safflower,bio-fertilizer
18,52,54,16.1,12.9,35.0,red,lentil,organic
76,94,92,18.7,54.3,33.3,peat,groundnut,bio-fertilizer
58,79,23,40.8,80.6,87.1,loamy,onion,organic
11,88,75,41.9,51.8,74.7,loamy,jute,ammonium sulfate
68,0,47,12.9,48.2,62.4,loamy,grape,urea
29,15,78,30.6,69.5,51.3,forest,rubber,urea
55,82,8,40.6,23.0,42.1,arid,watermelon,vermicompost
4,71,52,40.3,70.8,79.0,arid,cauliflower,npk
0,5,87,25.5,19.6,83.3,mountain,coconut,dap
22,10,1,11.4,20.7,73.0,laterite,tea,urea
31,44,47,31.8,47.2,29.5,loamy,green gram,compost
9,21,40,17.6,44.2,77.0,arid,safflower,mop
23,38,52,20.8,47.6,70.6,peat,maize,compost
38,39,11,42.7,28.2,64.2,saline,linseed,dap
51,89,42,13.4,52.8,62.7,saline,tomato,super phosphate
10,17,35,38.8,86.9,41.4,mountain,rubber,super phosphate
69,74,86,44.0,89.9,72.4,forest,lentil,npk
47,50,17,24.2,45.0,80.6,black,guava,ammonium sulfate
58,72,49,38.5,27.1,77.5,loamy,chickpea,bio-fertilizer
81,25,87,20.3,67.3,56.6,mountain,orange,ammonium sulfate
39,71,81,24.6,23.0,63.9,peat,cowpea,organic
37,98,75,36.8,26.0,27.7,loamy,tobacco,npk
7,4,12,41.0,38.9,51.8,peat,cotton,npk
30,0,97,18.6,45.7,58.8,laterite,mustard,super phosphate
66,19,80,10.6,54.2,34.1,black,maize,bio-fertilizer
53,8,70,45.0,21.2,27.2,alluvial,chickpea,urea
21,90,54,20.4,37.6,81.1,forest,rubber,vermicompost
96,88,100,11.6,15.3,50.4,forest,chickpea,bio-fertilizer
31,77,41,22.9,60.8,35.7,saline,safflower,super phosphate
29,59,89,34.8,39.1,65.4,alluvial,pomegranate,dap
80,34,81,33.7,46.7,44.5,peat,rice,npk
58,9,93,29.1,87.7,88.5,forest,papaya,compost
2,0,44,45.7,22.0,86.8,forest,sugarcane,mop
17,20,26,44.4,58.8,32.6,alluvial,garlic,mop
0,35,44,32.5,30.4,75.9,red,soybean,super phosphate
8,63,80,13.5,62.1,87.9,forest,tobacco,ammonium sulfate
17,0,92,34.1,86.0,86.8,loamy,grape,urea
96,23,56,14.5,12.1,21.0,saline,potato,organic
67,17,19,26.5,64.3,65.0,forest,sunflower,dap
69,85,9,33.6,28.5,36.4,peat,soybean,super phosphate
28,43,44,10.8,35.6,46.8,alluvial,mustard,vermicompost
81,49,79,18.1,53.4,45.8,forest,chickpea,super phosphate
93,73,76,20.7,32.2,58.7,arid,onion,super phosphate
80,71,7,30.0,50.3,35.2,laterite,mango,super phosphate
19,47,29,19.9,11.0,33.7,mountain,grape,npk
23,9,47,30.3,21.7,81.0,mountain,lentil,vermicompost
10,4,27,11.6,17.9,41.2,peat,orange,organic
64,14,58,48.8,56.0,64.3,red,coconut,npk
66,0,19,27.0,47.2,21.3,peat,rye,vermicompost
71,19,66,12.9,82.0,56.2,arid,guava,ammonium sulfate
34,58,2,44.1,48.6,82.6,forest,rice,ammonium sulfate
51,99,42,37.5,15.8,23.8,red,black gram,mop
81,13,99,41.6,60.4,37.1,mountain,carrot,bio-fertilizer
78,56,58,19.9,70.0,34.3,saline,peas,organic
91,57,30,38.6,11.6,85.3,peat,rye,npk
51,17,69,36.8,74.5,49.7,peat,rye,ammonium sulfate
2,44,15,30.1,79.8,40.1,laterite,wheat,mop
63,61,99,20.8,27.5,59.3,saline,soybean,super phosphate
45,29,34,14.0,76.6,20.9,red,spinach,mop
50,100,86,21.5,37.7,30.6,alluvial,rubber,vermicompost
11,62,3,36.4,71.7,80.5,mountain,orange,vermicompost
45,61,23,38.0,74.5,33.7,arid,maize,dap
76,52,4,16.0,69.8,44.7,red,black gram,compost
54,29,64,18.9,61.4,60.2,saline,tomato,super phosphate
63,80,92,20.0,75.3,80.4,loamy,cauliflower,ammonium sulfate
93,78,96,46.6,24.9,66.5,forest,coconut,mop
18,69,47,44.4,50.0,76.5,laterite,carrot,npk
11,31,22,45.5,20.8,82.5,alluvial,millet,ammonium sulfate
0,3,84,29.3,14.3,22.8,loamy,safflower,super phosphate
83,11,61,23.4,77.9,81.0,alluvial,lentil,dap
79,22,47,21.4,45.7,50.2,loamy,watermelon,compost
18,42,6,29.2,48.4,27.8,black,green gram,npk
22,46,72,23.0,88.4,36.5,mountain,cowpea,ammonium sulfate
76,92,38,13.7,14.9,40.4,saline,rubber,compost
1,55,44,39.3,35.8,72.5,black,pineapple,npk
8,24,80,20.2,31.0,33.1,peat,rubber,urea
13,60,12,40.9,10.1,56.7,loamy,onion,ammonium sulfate
45,76,9,29.1,82.1,58.9,laterite,mustard,compost
11,65,94,25.9,61.4,66.0,alluvial,potato,vermicompost
33,11,19,34.3,51.4,63.8,arid,kidney bean,bio-fertilizer
54,79,59,37.9,81.5,65.2,mountain,sesame,ammonium sulfate
83,89,31,30.5,61.4,86.8,forest,black gram,ammonium sulfate
